"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
1375,50000,1,4,4,24,-1,-1,-1,-1,0,-1,2155,0,1978,14207,8604,7201,0,30300,14207,604,7201,383,0
1376,30000,4,3,4,50,-4,-4,-4,-4,-1,4,0,0,0,0,7094,6834,0,0,0,7094,0,0,0
1377,50000,4,4,1,54,0,0,0,0,0,-1,11351,11449,6515,2315,1817,2081,1150,1014,46,36,2081,2270,0
1378,350000,1,4,1,37,-1,-1,-1,-1,-1,-1,325,294,6574,3543,1654,6186,294,6636,3559,1659,6215,325,0
1379,2e+05,1,1,1,58,0,0,0,0,0,0,192461,195970,122214,124647,126921,129167,7824,4417,4446,4597,4677,4698,0
1380,80000,1,3,4,26,1,4,4,4,4,4,71661,69947,74755,75734,74397,80138,0,6000,2800,0,7000,8,0
1381,60000,4,4,1,31,0,0,0,3,4,4,47000,49236,57754,56243,55213,58700,3000,10000,0,0,4400,2200,0
1384,30000,1,1,1,54,0,0,0,4,0,0,15743,16784,18998,18395,19100,20584,1300,2500,0,1000,1800,0,0
1383,110000,4,1,4,36,0,0,0,0,0,0,108316,100784,88568,43720,42138,43085,4600,3500,2000,2000,1800,1700,0
1384,3e+05,4,1,4,27,-1,-1,-1,0,0,0,42189,83754,120927,105303,82475,33264,83754,120927,0,716,25213,92250,0
1385,50000,4,3,1,24,0,0,0,0,-1,0,22854,31329,23927,0,83,20083,9000,1507,0,83,20000,600,0
1386,5e+05,1,1,4,39,-1,-1,-1,-1,0,-1,2450,11833,22963,7086,5453,1486,11833,22963,7086,0,1486,7570,0
1387,360000,1,1,4,36,-1,-1,-1,0,0,0,356913,208305,68214,168014,16209,18918,210000,170000,1e+05,3000,3000,5000,0
1388,20000,4,4,1,39,1,4,4,0,-1,-1,14114,11221,10656,7928,580,0,3520,0,1000,580,0,0,0
1389,220000,1,1,1,39,0,0,0,0,0,0,75190,151004,152786,137946,118310,119147,1e+05,8000,6000,5000,5000,5000,0
1390,20000,4,4,4,24,0,0,4,0,0,4,11194,15677,15133,15584,16677,16259,5000,0,1000,1500,0,700,0
1391,60000,1,4,1,37,3,4,3,4,4,4,30381,29986,29210,29729,30505,32234,366,0,1300,1400,2400,2300,1
1394,170000,4,1,4,30,-1,0,-1,-1,0,-1,1560,1280,590,1168,2160,145564,1000,590,1168,1584,145564,5069,0
1393,2e+05,4,4,1,26,0,0,0,0,0,0,47236,45200,35939,34096,34876,34615,1800,1603,2000,2500,1500,1500,0
1394,20000,4,1,4,23,0,0,0,0,0,0,19990,20038,19571,14364,15127,15874,1438,1300,1000,1000,1000,2000,0
1395,140000,4,3,4,23,-4,-4,-4,-4,-4,-4,67505,36774,38399,39131,39508,3441,2000,2400,2134,1617,515,2031,0
1396,330000,4,1,4,35,-4,-4,-4,-4,-4,-4,1663,0,0,0,29221,3194,0,0,0,29221,3194,0,0
1397,180000,4,4,4,24,1,4,4,4,4,4,108580,105403,112073,111345,98404,102460,0,8564,4000,0,7414,0,1
1398,360000,4,4,1,35,0,0,0,-1,-1,0,5157,2461,0,277,2599,3941,1014,0,277,2604,2019,1123,0
1399,20000,1,3,1,51,4,0,0,0,0,0,14815,15837,16854,17188,17546,17895,1264,1279,615,635,639,664,0
1400,50000,4,1,4,23,0,0,0,0,0,4,34424,32703,22851,6699,10060,7737,1544,1000,0,3361,0,100,0
1401,1e+05,4,4,1,25,0,0,0,0,0,0,20755,20043,19778,24939,28639,8370,2000,2000,6000,4000,4000,3000,0
1404,30000,1,4,1,36,4,4,0,0,0,0,30573,28473,29083,28313,28934,29565,0,2000,940,1000,1106,0,0
1403,70000,4,4,1,44,0,0,0,0,0,0,4221,6644,8361,10208,11038,11848,2500,2000,2000,1000,1000,1000,1
1404,470000,1,1,4,33,-1,-1,-1,0,0,-1,5613,11576,7017,1185,0,544,11606,7017,24,0,544,208896,0
1405,3e+05,4,1,1,36,-1,-1,-4,-4,-4,-4,8385,-27,-27,-27,-27,-27,27,0,0,0,0,0,0
1406,3e+05,4,1,1,45,-1,-1,-1,0,0,-1,6608,10009,22456,22056,14020,1230,10017,22456,0,0,1230,0,1
1407,2e+05,4,1,4,26,-4,-4,-4,-4,-4,-4,2179,6440,3908,-5,1060,2996,6440,3908,5,1065,3000,1108,0
1408,150000,4,4,1,41,0,0,0,0,0,0,79021,77975,74749,80757,83685,81569,4023,3016,10000,4011,3073,3005,0
1409,220000,4,4,4,25,0,0,0,0,0,0,165040,167485,148133,123266,125736,128344,6809,7038,5000,4500,5000,4473,1
1410,420000,1,1,4,31,-4,-4,-4,-4,-4,-4,1569,563,1914,1189,1208,4964,565,1923,1194,1214,4988,296,0
1411,210000,4,4,4,45,-4,-4,-4,-4,-4,-4,467,2050,416,416,416,416,2050,416,416,416,416,416,0
1414,450000,1,3,1,58,-1,-1,-1,-1,-1,-1,8940,6239,5535,9856,819,863,6271,5740,9905,823,867,2488,0
1413,30000,1,4,1,38,-1,-1,-1,-1,-1,-1,184,1524,0,5480,175,-2000,1524,0,5480,175,0,2000,0
1414,240000,1,4,1,30,-1,-1,-1,-1,-1,-1,2816,7608,26834,3518,1280,5900,7608,26834,3518,1280,5900,1319,0
1415,420000,4,4,4,25,-1,0,0,0,0,0,28206,122214,117835,112705,111357,108306,1e+05,4013,3824,4086,3800,3600,0
1416,60000,4,1,4,25,0,0,0,0,0,0,57174,58559,60586,39144,39615,39334,3000,3800,3300,1900,1600,1500,0
1417,30000,4,3,4,24,-1,-1,-1,-1,-1,-1,4884,14630,6323,2870,1485,3926,14630,6485,2870,1485,3926,0,0
1418,80000,4,1,4,29,-4,-4,-1,4,4,3,2673,0,317,317,1521,1204,0,317,0,1204,0,0,0
1419,50000,1,4,4,37,0,0,0,0,0,0,48206,48659,47248,48241,49196,50296,2120,1750,1700,1800,2023,2113,0
1420,230000,1,3,4,27,-4,-4,-4,-4,-4,-4,19200,10000,20176,10000,10000,10000,10000,20176,200,10000,10000,10000,0
1421,2e+05,1,1,4,31,0,0,0,0,0,0,6618,6777,7957,4667,76187,74900,1900,3008,3500,73000,2700,3800,0
1424,230000,4,4,4,28,0,0,0,0,0,0,12218,17667,20345,39945,41354,11034,6000,3500,20000,2000,1500,8000,0
1423,130000,4,4,4,24,0,0,0,0,0,0,122750,118319,61466,48288,48898,49699,4966,2034,1710,1765,2000,2674,0
1424,2e+05,4,3,4,27,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,90000,4,1,4,33,0,0,0,0,0,0,80919,87993,17316,18026,18559,19097,9000,1500,1000,824,1000,857,0
1426,120000,1,1,4,27,-1,-1,-1,-1,0,0,316,316,1360,9474,10158,2551,316,1360,10000,1000,2000,3000,0
1427,2e+05,1,1,4,44,-4,-4,-4,-4,-4,-4,470,740,3774,836,1325,1440,740,3784,836,1325,1440,506,0
1428,20000,4,4,4,34,4,3,4,4,4,0,17757,17193,16604,19521,18925,18806,0,0,3200,0,900,633,0
1429,210000,4,1,1,37,4,4,4,4,4,4,76089,77985,79104,80399,81464,83366,3700,3000,3200,2500,3400,4300,1
1430,80000,4,4,4,44,0,0,0,0,0,0,80610,81008,80725,50474,50340,42393,6504,4000,1889,2000,7700,9600,0
1431,50000,4,1,1,29,0,0,0,0,0,0,50486,50035,49388,10275,9598,8384,2200,1194,1000,2000,1000,1500,0
1434,70000,4,4,1,44,4,4,4,4,4,4,50886,51975,52527,53560,54653,55797,2200,2000,2500,2100,2200,2100,1
1433,230000,1,4,4,34,4,4,4,4,4,4,189567,189023,187521,182671,174794,182160,9000,6300,6200,500,12500,0,1
1434,20000,1,4,4,54,0,0,0,0,0,0,17420,19130,20340,19940,19940,0,2000,2000,0,0,0,0,0
1435,30000,1,4,4,44,-1,0,-1,0,-1,-1,21043,21183,1754,666,1339,1748,1196,1757,4,1443,1949,0,0
1436,1e+05,1,1,4,31,4,4,4,4,4,4,33754,32928,35574,34700,36944,36196,0,3200,0,2800,0,1511,1
1437,80000,4,1,4,29,0,0,0,4,0,0,81337,80290,82215,80424,78284,77270,2844,20414,0,3000,3000,3000,1
1438,210000,1,4,4,33,0,0,0,0,0,0,187610,191594,195739,198081,202410,206584,8500,9000,7100,7510,7700,9051,0
1439,50000,1,4,4,54,1,4,0,0,0,0,48153,46885,27168,27585,27910,27380,0,1400,1200,1500,1000,1500,0
1440,130000,4,4,4,23,0,0,0,0,0,0,133624,129784,126021,70186,71764,73194,4754,5010,2505,2700,2623,2800,0
1441,70000,4,1,4,24,0,0,4,4,4,4,48434,52650,53099,51648,55409,54366,5000,1900,0,4600,0,2300,0
1444,210000,4,1,1,33,0,0,0,0,0,0,17420,16184,14109,10955,11217,11367,1236,1613,1000,554,607,1500,0
1443,1e+05,1,3,1,44,-1,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390,1
1444,2e+05,1,3,0,51,-1,-1,-1,-1,0,-1,3556,4993,9214,2529,1036,4430,5020,9236,2529,0,4430,6398,0
1445,40000,1,1,4,24,1,4,0,0,0,3,28926,28184,28914,29495,33011,32194,0,1500,1064,4000,0,0,1
1446,80000,4,4,4,25,4,3,4,4,4,4,69604,67930,72205,73116,74801,73444,0,6000,2700,3000,0,5300,0
1447,210000,4,1,1,37,1,-1,-1,-1,-1,-1,0,734,873,148,129,294,734,873,148,129,294,0,1
1448,20000,4,4,4,23,-1,-1,-1,4,-1,-1,7186,3478,137,1714,17694,12237,8060,137,5199,17694,575,0,0
1449,10000,1,3,4,34,0,0,0,0,0,0,8813,8464,9474,9716,9960,10188,2148,1158,400,400,400,300,0
1450,60000,4,3,1,50,0,0,0,0,0,0,61600,61954,60661,29095,17636,31406,3300,2000,900,889,21500,3600,1
1451,40000,4,4,1,25,0,0,0,0,0,0,11273,12307,13348,13530,13811,14134,1520,1550,700,648,700,700,0
1454,290000,4,1,4,33,-1,-1,-1,-1,-1,-1,413,486,820,60,1773,3904,486,820,60,1773,3904,0,1
1453,50000,1,4,1,54,-4,-4,-4,-4,-4,-4,1583,2134,0,2025,0,1924,2134,0,2025,0,1924,0,0
1454,20000,1,4,4,25,0,0,0,0,4,4,17384,13648,13924,15685,15294,17524,1500,1400,2000,0,2500,0,0
1455,30000,1,4,4,26,0,0,0,0,0,0,33195,32705,32406,32167,31728,31061,1600,1500,1500,1300,1261,1003,0
1456,20000,1,4,1,34,0,0,0,0,0,4,17104,18134,19123,19351,20411,19947,1613,1604,830,1514,0,545,0
1457,50000,4,3,3,43,0,0,0,0,0,0,24443,24391,23595,22590,21788,21949,1800,1400,800,1000,900,900,0
1458,5e+05,1,4,1,44,1,-1,4,4,0,0,-984,3516,1924,1924,8924,6729,4500,0,0,7000,36,534,1
1459,90000,4,3,4,24,-1,-1,-1,-1,-1,-4,595,207,18189,557,0,0,207,18281,557,0,0,0,1
1460,10000,1,4,4,26,0,0,0,0,0,0,15147,6641,15318,8610,8790,8963,2234,1135,1086,319,319,180,0
1461,50000,4,4,1,37,4,4,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
1464,120000,1,1,4,36,0,0,4,0,0,4,24466,28255,27507,27954,31136,30486,4500,0,1200,3800,0,1500,0
1463,2e+05,4,1,4,27,0,0,0,0,0,0,157607,155693,155290,147604,146719,143317,7194,6760,5018,5370,5294,5300,0
1464,3e+05,4,4,1,50,-1,-1,-1,0,0,0,8924,3131,117497,110680,104016,109839,3131,121715,4000,5000,9000,5000,0
1465,90000,4,4,4,24,-1,0,0,0,0,0,17524,22184,23270,27374,31905,34954,5000,5000,5000,5000,3600,2000,0
1466,90000,1,4,1,27,0,0,0,0,0,0,70484,70591,64926,59949,54029,48170,2580,2337,1634,1606,1371,620,0
1467,140000,4,1,4,23,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
1468,180000,4,4,1,39,-1,-1,-1,-1,0,-1,1081,148,148,296,148,148,148,148,296,0,148,1495,0
1469,360000,1,1,1,39,-1,-1,-1,-4,-4,-4,1761,2560,0,0,0,0,2816,0,0,0,0,2456,0
1470,160000,4,3,4,29,1,-4,-4,-4,-4,-4,0,0,4150,2065,0,500,0,4150,2065,0,500,0,1
1471,1e+05,1,1,1,45,0,0,0,0,0,0,10529,12723,15807,18901,21794,25051,2688,3688,3288,3288,3688,0,0
1474,20000,1,4,4,21,0,0,4,0,0,-4,19277,20997,20200,20000,0,0,5000,0,0,0,0,0,1
1473,360000,1,1,1,36,0,0,-1,0,0,0,40434,13354,129978,150637,138969,132118,2000,129990,30000,25000,5000,3000,0
1474,230000,1,4,4,39,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,654,326,326,326,326,326,0
1475,110000,4,3,4,29,0,0,0,0,0,0,101006,104474,106334,106906,108954,110444,5300,5300,4000,4100,4631,4404,1
1476,210000,1,4,4,37,0,0,0,0,0,0,142149,139025,50283,159231,155344,156769,6534,3069,110017,5496,6307,5376,0
1477,2e+05,1,4,4,26,-1,-1,0,0,0,0,1747,11817,14225,16017,12613,6600,12957,3884,5010,700,360,1713,0
1478,50000,1,4,4,44,0,0,0,0,0,0,27560,19004,8544,8711,8893,9070,1159,1144,311,324,324,335,0
1479,210000,4,1,4,30,1,-4,-4,-4,-1,-1,0,0,0,0,49525,0,0,0,0,49525,0,0,1
1480,280000,1,1,4,31,1,-4,-1,0,-1,-1,-34,-34,4887,2067,6624,1489,0,4919,10,6657,1496,2244,0
1481,5e+05,1,4,1,40,0,0,0,-1,-1,0,94585,61111,24801,6288,166251,162785,2659,2090,6333,178460,5506,6205,0
1484,30000,4,1,4,25,0,0,0,0,0,-4,3924,4974,5873,5993,0,0,1099,1000,120,0,0,0,0
1483,340000,4,4,1,36,0,0,0,0,0,0,167474,155293,134467,129891,113919,106675,7106,4435,4091,3548,4535,4127,0
1484,360000,1,1,4,34,-1,-1,-1,-1,-1,-1,389,389,1955,5316,2265,6594,389,1955,5316,2265,6594,2974,0
1485,70000,4,1,4,24,0,0,0,0,0,0,71358,70285,28867,29766,26524,27584,3280,1480,1360,960,1500,1000,0
1486,20000,4,4,3,44,4,4,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1
1487,230000,1,1,4,34,0,0,0,0,0,0,44734,47178,29584,38426,42500,43531,10120,20000,10000,5000,5000,5000,0
1488,60000,1,4,1,41,0,0,0,0,0,-1,48979,41597,29347,19544,11989,9079,5070,1219,1007,8,9381,1156,0
1489,50000,1,1,4,28,3,4,4,0,0,0,49828,50467,48964,49447,44067,44760,2121,0,2000,2000,2000,2000,1
1490,50000,4,1,4,29,0,0,4,4,4,4,10534,13145,12637,13924,13556,14528,2800,0,1500,0,1200,0,1
1491,130000,4,4,4,28,0,0,0,0,0,0,36108,34256,36357,37878,39489,41833,3000,3000,2500,3000,3000,2000,0
1494,160000,1,3,4,54,0,0,0,0,0,0,155684,157364,156581,72814,66825,63419,6525,6649,2724,2503,2310,2200,0
1493,60000,4,3,4,48,4,0,0,0,0,0,43533,39254,38051,37988,38725,39685,1700,1700,2000,1500,1600,1000,0
1494,160000,1,4,4,43,-1,-1,0,0,0,-1,12458,7146,11529,20860,0,780,7545,5000,10000,0,780,0,0
1495,180000,4,1,4,25,0,-1,-1,0,-1,0,23800,1246,3430,8430,92925,88283,1246,3430,5000,92925,5000,5000,0
1496,170000,1,4,1,36,4,4,4,0,0,0,75960,64683,51184,37938,25294,12646,2000,0,0,0,0,173869,0
1497,360000,4,4,4,35,4,4,4,0,0,0,360023,363239,350214,319960,260944,202686,14693,30,12304,10004,7506,19721,1
1498,130000,4,4,1,34,0,0,0,4,0,0,59955,61254,65399,63800,65314,37838,2260,5203,0,2670,1344,1815,0
1499,180000,4,4,4,48,1,-1,-1,-1,-1,-1,2551,3044,3044,5283,1660,6671,3044,3044,5283,1660,6671,493,0
1500,20000,1,1,4,27,1,4,-1,-1,0,0,6274,5971,3980,9040,9040,0,0,4000,9040,0,0,17291,0
1501,230000,4,4,1,43,0,0,0,0,0,0,7806,8394,8967,8729,10816,15893,1295,1300,468,2816,5893,5977,0
1504,220000,4,4,1,30,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,240000,1,4,1,43,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,50000,1,3,1,54,0,0,0,-1,-1,0,50356,48981,47944,1261,17147,16609,2000,1120,1300,17147,1000,1000,0
1505,310000,4,4,1,39,0,0,0,0,0,0,7246,6713,9507,8894,7418,12154,1155,4507,1000,283,7484,2473,0
1506,350000,1,1,1,70,0,0,0,0,0,0,100895,70244,64839,57583,45554,37063,3371,2089,3008,1300,1500,1374,0
1507,50000,4,1,4,24,-1,-1,-1,-1,-1,-1,629,351,784,696,800,341,351,789,699,910,341,210,0
1508,2e+05,4,4,1,30,1,-4,-1,0,0,0,26223,-137,73284,65428,65820,2859,0,73421,1309,394,2859,1250,0
1509,480000,1,3,4,53,0,0,0,0,0,0,482250,475931,429037,383821,369920,699944,18093,15233,12597,15098,14155,20306,0
1510,180000,4,1,1,27,4,4,4,4,4,0,81044,78403,58083,58244,56041,50816,2600,0,4700,0,2500,1094,1
1511,2e+05,4,4,4,33,0,0,0,0,0,0,184676,178491,169860,165713,168199,160769,7900,6114,6000,6000,5838,5900,0
1514,20000,1,3,1,34,4,0,0,0,0,0,15736,16764,17774,18125,18507,19063,1284,1296,647,674,864,1506,0
1513,50000,1,4,4,48,0,0,0,-1,0,0,51631,45223,45461,18354,19118,19404,1800,1005,19763,1000,1000,1000,0
1514,210000,4,3,4,33,1,-4,-1,-1,-1,-1,0,0,3104,4056,565,960,0,3104,4056,565,960,1958,1
1515,20000,4,4,4,24,0,0,0,0,0,0,19433,20508,19664,20001,16448,16774,1700,1300,600,600,600,624,0
1516,150000,4,4,1,31,1,-4,-1,-1,-1,-4,6526,779,8927,8660,694,0,783,9098,8660,698,0,0,0
1517,50000,4,4,4,25,0,0,0,-1,-1,4,46528,47456,36251,438,43367,44305,1794,1021,438,43367,1800,0,0
1518,190000,1,3,1,49,4,4,4,4,4,4,178367,179064,177663,180314,185910,191895,5000,3000,7100,8700,9300,9500,1
1519,290000,4,1,4,27,4,0,0,0,4,4,232523,243753,253145,267414,273095,278260,16500,15000,20000,10000,9701,0,0
1520,420000,1,4,1,39,0,0,0,0,0,0,171141,118103,119543,122851,126007,129144,5700,4600,5000,5000,5000,4700,0
1521,340000,4,4,4,36,4,0,0,0,0,0,337981,344920,18921,21205,19810,13586,17181,2000,10000,5000,3000,1000,0
1524,60000,1,4,4,40,3,3,5,4,3,4,9744,10940,10630,10320,9865,10055,1500,0,0,0,500,0,0
1523,90000,4,1,4,27,0,0,0,0,0,0,81111,83081,60210,61221,62636,54261,3500,3000,2600,2600,3000,1500,0
1524,30000,4,1,4,27,4,4,4,4,4,4,28207,29261,28497,29864,43148,30603,1800,0,2150,900,3776,0,1
1525,160000,4,4,1,37,-1,-1,-4,-1,-1,-4,1988,0,0,1188,0,0,0,0,1188,0,0,1935,0
1526,20000,1,4,4,35,-1,4,4,4,4,4,11916,11434,13433,13398,13040,14518,0,2200,480,0,1704,200,0
1527,90000,4,4,1,25,0,0,0,0,0,0,87525,89054,85807,68186,69011,70341,4200,3000,3000,3000,2600,3000,1
1528,120000,1,1,4,27,0,0,0,0,0,0,20874,21930,22165,20504,19030,15119,1700,1500,700,1000,1000,1000,0
1529,120000,1,1,4,38,1,-4,-4,-4,-4,-4,-284,-610,-936,-1264,-1588,-1914,0,0,0,0,0,0,0
1530,360000,4,4,1,50,-1,-1,-1,-1,-1,-1,147,686,6037,1560,0,275,686,6041,1560,0,275,0,0
1531,160000,4,1,4,34,-4,-4,-4,-4,-4,-4,16924,2554,0,0,0,0,2555,0,0,0,0,0,0
1534,320000,4,1,1,34,-4,-1,0,-1,-1,-1,65083,23750,22381,14685,7511,6724,23750,10164,14704,7511,6724,10000,0
1533,20000,1,4,4,25,0,0,4,4,4,3,16508,19638,19030,22033,21109,20474,3400,0,3633,0,0,0,0
1534,230000,4,1,4,29,0,0,0,0,0,0,63184,64667,65888,66645,67865,69231,3100,3000,2300,2300,2500,2300,0
1535,50000,1,3,1,44,0,0,0,0,0,0,15931,17363,18735,19188,17578,16855,2000,2000,1006,1003,1000,1000,0
1536,50000,1,3,1,48,-1,-1,0,0,0,0,2724,33868,26646,26834,27395,27940,33895,1439,959,994,1000,1013,0
1537,40000,4,3,4,24,-1,4,-1,-1,0,0,5496,698,400,25289,24435,2201,0,400,25289,0,0,1329,0
1538,120000,4,3,1,27,4,-1,-1,-1,4,-1,390,390,390,780,240,630,390,390,780,0,930,300,0
1539,130000,4,4,4,25,-1,-1,-1,-1,-1,-1,1031,1583,776,776,776,776,1583,1000,776,776,776,12184,1
1540,110000,4,3,4,28,0,0,4,4,0,0,85918,87444,82975,80446,80006,80421,4000,6000,14,3100,3200,3000,0
1541,20000,1,4,4,24,1,4,0,0,0,0,8224,7948,8958,9456,10150,10727,0,1300,800,1000,900,2130,1
1544,50000,1,3,4,24,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,120000,4,3,1,30,0,0,0,0,0,0,115583,114915,117220,119599,120888,117881,4178,4223,4296,4800,4423,4080,0
1544,50000,1,3,4,34,0,0,0,-4,-4,-4,50375,51400,0,0,0,0,2400,0,0,0,0,0,0
1545,360000,4,4,4,34,1,-4,-4,-1,-1,-4,0,0,0,700,0,0,0,0,700,0,0,0,1
1546,240000,4,4,1,44,-1,-1,-1,-1,-1,-1,3313,7458,2329,4267,2404,4243,7458,2335,4267,2404,4243,2954,1
1547,150000,1,1,4,34,0,-1,-1,-1,-1,-4,46274,1079,0,41147,-3,-3,1084,0,41147,0,0,0,0
1548,50000,4,4,4,23,0,0,0,0,4,0,30501,33113,33967,28115,27529,29896,3113,1421,4295,0,3000,896,0
1549,5e+05,4,1,4,44,-1,-1,-1,4,-1,-1,30439,1844,844,614,2887,3850,1844,1000,0,3000,4000,6000,1
1550,110000,4,4,1,33,0,0,0,0,0,0,115895,115609,113984,112510,112319,110730,6000,5500,4000,4000,4100,4000,0
1551,170000,1,4,1,48,0,0,0,0,0,0,93420,96284,97324,99419,101590,111679,4371,3533,3716,3934,12030,0,1
1554,230000,4,4,1,29,0,0,0,0,0,0,30818,31209,32211,31647,34304,36849,2000,2000,1113,5000,5000,2000,0
1553,20000,4,3,3,47,0,0,0,0,0,0,9417,10436,11450,12257,12685,13306,1179,1193,1000,625,1000,405,0
1554,1e+05,4,1,1,41,1,-4,-4,-4,-4,-1,0,0,0,0,0,18149,0,0,0,0,18149,0,0
1555,110000,1,1,4,28,1,4,0,0,0,0,44278,41814,43095,46294,44744,36243,0,2000,5000,1514,1197,984,0
1556,340000,1,1,1,54,-4,-4,-4,-4,-4,-4,30834,33654,35194,30000,10766,33887,33670,35214,30000,10766,33905,30200,1
1557,50000,1,1,4,37,0,0,0,0,0,0,37774,38494,36453,29700,30167,29613,1976,1564,1170,1055,1054,1024,0
1558,310000,1,1,1,50,-1,-1,-1,-1,-1,-1,316,316,10131,2456,316,316,316,10131,2456,316,316,316,0
1559,50000,4,3,1,31,1,4,4,4,4,4,38104,40025,40071,40906,42100,41269,2830,1000,1800,2000,0,1704,1
1560,240000,4,3,1,38,0,0,4,0,0,0,107148,113396,110084,112274,114779,116920,9500,0,4019,4317,4204,4314,1
1561,50000,4,4,1,48,0,0,0,0,0,0,10929,13264,14273,14555,14860,15155,2526,1237,519,538,541,560,0
1564,150000,4,1,4,34,-4,-1,4,0,0,-4,0,13206,10227,398,0,0,13206,0,0,0,0,0,0
1563,140000,1,4,4,44,0,0,0,0,0,0,108033,105021,107659,109104,109354,101534,4000,4537,3800,3823,3806,3511,0
1564,30000,4,3,1,56,0,0,4,4,0,0,16088,24800,25098,24396,24907,25555,9000,1000,0,903,1061,944,0
1565,3e+05,4,1,1,30,0,0,0,0,0,0,93738,84636,88446,76244,67747,70389,3000,5000,2500,2500,3500,87000,1
1566,50000,1,1,4,29,0,0,0,0,0,0,2087,2634,3355,3253,3640,3514,1000,1186,500,1000,500,1000,0
1567,280000,4,4,1,37,0,0,0,0,0,0,29078,30144,32629,35126,35759,42317,1515,3000,3000,1294,7147,1415,0
1568,120000,4,4,4,23,0,0,0,0,0,0,118063,120851,120013,77539,77333,79113,4700,3538,3000,3000,3000,5000,0
1569,30000,4,1,1,27,1,-1,-1,-1,0,0,0,306,2017,6316,3107,0,306,2017,6316,64,0,1004,0
1570,30000,4,4,4,23,-1,0,0,0,0,-1,3226,5591,6994,20414,14427,5119,3596,2994,16500,0,5119,0,1
1571,180000,1,3,1,45,1,4,0,0,0,0,24400,24508,22627,23306,22780,20890,1500,1500,1000,1000,1000,1000,0
1574,150000,1,4,1,33,1,4,4,0,0,4,8967,11510,12024,12524,13868,13504,3001,1000,1000,1700,0,1000,0
1573,110000,4,4,1,40,0,0,0,4,0,0,84589,85418,38333,37419,38199,38957,3700,4890,0,1535,1545,1500,0
1574,50000,1,1,4,24,0,0,0,0,0,0,50716,50606,33265,29300,20703,30101,3029,2000,1021,1004,10000,2500,1
1575,230000,4,3,1,43,1,-1,4,-1,0,-1,0,3834,1823,3646,1823,1823,5655,0,3646,0,1823,1823,0
1576,230000,4,4,4,25,0,0,0,0,0,4,95311,94489,93143,87654,90174,86850,4500,4114,3500,4000,3000,3000,0
1577,160000,4,1,4,46,-4,-4,-4,-4,-4,-4,6241,8788,0,0,0,0,8805,0,0,0,0,0,0
1578,50000,1,3,4,36,0,0,0,0,0,0,52855,49123,49524,19843,18440,18274,2206,1605,397,369,365,1088,0
1579,210000,4,1,1,36,1,-1,-1,-1,-1,-1,0,1690,0,5619,4090,581,1690,0,5619,4090,581,0,0
1580,120000,4,4,1,38,-1,-1,-1,-1,-1,-1,4100,7270,820,820,2870,970,7270,820,820,2870,970,820,0
1581,240000,4,4,1,44,0,0,0,4,0,0,21943,36519,55515,49049,57178,42009,15000,20000,3330,30000,10000,10000,0
1584,20000,1,3,3,47,0,0,0,0,0,0,18768,18795,19390,19464,18126,18827,1400,1400,1000,700,1600,0,0
1583,50000,4,3,4,40,0,0,0,0,0,0,5538,6563,7424,8294,8465,8650,1271,1130,1000,307,325,436,0
1584,50000,4,1,4,70,4,4,0,0,0,0,49546,48480,48621,17793,18224,18614,0,2200,700,700,674,608,0
1585,50000,4,4,1,34,0,0,0,0,0,0,48508,49213,38280,12305,6436,0,3037,1800,1130,2000,0,0,0
1586,1e+05,1,3,4,54,0,0,0,0,0,-1,73904,73249,12327,10793,5309,900,2781,2101,216,0,900,500,0
1587,390000,4,1,1,49,-1,-1,-1,-4,-4,-1,15026,13357,0,0,0,1e+05,13357,0,0,0,1e+05,39268,0
1588,550000,1,1,4,31,0,0,0,0,0,0,43769,38907,36111,32723,26946,26439,2018,1520,1131,1005,1107,1019,0
1589,450000,4,4,4,36,-1,-1,-1,-1,-1,-1,13500,6350,11670,1530,1234,201,6364,11728,1534,1234,201,3,0
1590,80000,4,4,1,50,-1,-1,-1,0,0,0,2587,2587,50097,48753,50000,49209,2587,50097,2000,2000,1933,1700,0
1591,50000,4,3,1,48,0,0,0,0,0,0,4064,5987,7719,8588,9291,11127,2000,2000,1000,1000,2000,2000,0
1594,50000,4,4,4,33,1,4,4,0,0,0,49617,50354,49243,49819,19324,20103,1813,0,2169,704,1101,529,0
